work_year,experience_level,experience_level_long,employment_type,job_title,salary_in_aud,employee_residence,remote_ratio,company_location_long,company_size
2023,SE,Senior-level,Full Time,Data Engineer,225000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analytics Manager,240000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analytics Manager,180000,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,433614,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,303530,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,217500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,232500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,159000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,300000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,240000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,236625,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,156975,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Scientist,270000,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Scientist,210000,US,100,United States,M
2023,EX,Executive-level,Full Time,Data Scientist,300000,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Scientist,217500,US,0,United States,M
2023,MI,Mid-level,Full Time,Lead Data Analyst,102000,US,0,United States,L
2023,EN,Entry-level,Full Time,BI Data Engineer,90000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,72434,ES,0,Spain,M
2023,SE,Senior-level,Full Time,Data Scientist,57947,ES,0,Spain,M
2023,EN,Entry-level,Full Time,Data Engineer,127500,US,0,United States,M
2023,EN,Entry-level,Full Time,Data Engineer,97500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,187500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,135000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,157500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,135000,US,100,United States,M
2023,SE,Senior-level,Full Time,Analytics Engineer,269730,US,0,United States,M
2023,SE,Senior-level,Full Time,Analytics Engineer,215790,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,202500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,158250,US,0,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,232500,US,0,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,187500,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,361500,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,271500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,378000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,231000,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Architect,270000,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Architect,232500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,287648,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,201354,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,262500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,217500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,355500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,217500,US,100,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,232500,US,0,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,187500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,120000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,105000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,219000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,112500,US,0,United States,M
2023,EN,Entry-level,Full Time,Data Analyst,96300,US,100,United States,M
2023,EN,Entry-level,Full Time,Data Analyst,84150,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,255000,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,195000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,312675,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,255825,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,187500,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,150000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Manager,202500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Manager,180000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,300000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,255000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,256875,IE,0,Ireland,M
2023,SE,Senior-level,Full Time,Data Scientist,170625,IE,0,Ireland,M
2023,SE,Senior-level,Full Time,Applied Scientist,333300,US,0,United States,L
2023,SE,Senior-level,Full Time,Applied Scientist,204000,US,0,United States,L
2023,SE,Senior-level,Full Time,Applied Scientist,390000,US,0,United States,L
2023,SE,Senior-level,Full Time,Applied Scientist,204000,US,0,United States,L
2023,SE,Senior-level,Full Time,Data Analyst,230400,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,150750,US,0,United States,M
2023,SE,Senior-level,Full Time,Applied Scientist,307500,US,100,United States,M
2023,SE,Senior-level,Full Time,Applied Scientist,276000,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,172500,CA,100,Canada,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,142500,CA,100,Canada,M
2023,MI,Mid-level,Full Time,Data Analyst,273750,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Analyst,182250,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,304650,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,171750,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Analyst,109371,GB,0,United Kingdom,M
2023,MI,Mid-level,Full Time,Data Analyst,82028,GB,0,United Kingdom,M
2023,SE,Senior-level,Full Time,Data Engineer,378000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,193500,US,0,United States,M
2023,EN,Entry-level,Full Time,Data Engineer,139050,US,100,United States,M
2023,EN,Entry-level,Full Time,Data Engineer,92700,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,240000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,195000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,387000,CA,0,Canada,M
2023,SE,Senior-level,Full Time,Data Scientist,285000,CA,0,Canada,M
2023,SE,Senior-level,Full Time,Data Scientist,255000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,202500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Architect,251250,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Architect,159750,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,292500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,240000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,219000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,112500,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,89832,NL,100,Netherlands,L
2023,EX,Executive-level,Full Time,Data Engineer,429000,US,100,United States,M
2023,EX,Executive-level,Full Time,Data Engineer,310500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,150000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,120000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,334875,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,267900,US,0,United States,M
2023,EX,Executive-level,Full Time,Director of Data Science,529800,US,0,United States,M
2023,EX,Executive-level,Full Time,Director of Data Science,373950,US,0,United States,M
2023,MI,Mid-level,Full Time,Machine Learning Scientist,345000,US,0,United States,M
2023,MI,Mid-level,Full Time,Machine Learning Scientist,330000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,445950,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,297300,US,100,United States,M
2023,MI,Mid-level,Full Time,Research Scientist,315000,US,100,United States,M
2023,MI,Mid-level,Full Time,Research Scientist,227700,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,300000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,255000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,475605,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,256095,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,192000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,122250,US,0,United States,M
2023,EN,Entry-level,Full Time,Business Data Analyst,32192,ES,0,Spain,M
2023,SE,Senior-level,Full Time,AI Developer,162000,UA,0,Ukraine,M
2023,SE,Senior-level,Full Time,AI Developer,90000,UA,0,Ukraine,M
2023,MI,Mid-level,Full Time,MLOps Engineer,201000,US,100,United States,M
2023,MI,Mid-level,Full Time,MLOps Engineer,186000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,256875,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,170625,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,247500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,198450,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,337500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,262500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,345000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,186750,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,371250,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,258300,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,262500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,217500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,223050,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,188400,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,217500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,172500,US,0,United States,M
2023,SE,Senior-level,Full Time,Research Scientist,300000,US,0,United States,M
2023,SE,Senior-level,Full Time,Research Scientist,225000,US,0,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,240000,US,0,United States,M
2023,EN,Entry-level,Full Time,Research Engineer,180000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,277500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,180375,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,412950,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,274500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Architect,255000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Architect,187500,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Architect,251250,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Architect,159750,US,0,United States,M
2023,SE,Senior-level,Full Time,Research Scientist,375000,US,0,United States,M
2023,SE,Senior-level,Full Time,Research Scientist,300000,US,0,United States,M
2023,MI,Mid-level,Full Time,Machine Learning Engineer,202500,US,50,United States,L
2023,SE,Senior-level,Full Time,AI Scientist,635751,IL,0,Israel,L
2023,SE,Senior-level,Full Time,Machine Learning Engineer,324000,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Engineer,276000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,270000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,247500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,278850,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,193950,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,217500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,215798,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,172638,US,0,United States,M
2023,MI,Mid-level,Full Time,Machine Learning Engineer,195000,US,0,United States,M
2023,MI,Mid-level,Full Time,Machine Learning Engineer,135000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,259500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,198000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,312074,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,192750,US,0,United States,M
2023,SE,Senior-level,Full Time,Analytics Engineer,269730,US,0,United States,M
2023,SE,Senior-level,Full Time,Analytics Engineer,215790,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,251250,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,159750,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,412950,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,275250,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,224400,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,153000,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Scientist,217500,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Scientist,150000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,285000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,142500,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,230400,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,160200,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Scientist,144867,IE,0,Ireland,M
2023,MI,Mid-level,Full Time,Data Scientist,120722,IE,0,Ireland,M
2023,MI,Mid-level,Full Time,Data Analyst,192000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Analyst,127500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,226500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,210000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,412950,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Scientist,275250,US,100,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Scientist,330000,US,0,United States,M
2023,SE,Senior-level,Full Time,Machine Learning Scientist,255000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,202500,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,158250,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,150000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Analyst,120000,US,100,United States,M
2023,EN,Entry-level,Full Time,Autonomous Vehicle Technician,10500,GH,0,Ghana,S
2023,EN,Entry-level,Full Time,Applied Machine Learning Scientist,64385,DE,50,Germany,M
2023,SE,Senior-level,Full Time,Data Engineer,240000,CA,100,Canada,M
2023,SE,Senior-level,Full Time,Data Engineer,217500,CA,100,Canada,M
2023,MI,Mid-level,Full Time,Data Analyst,231000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Analyst,214500,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Scientist,118485,GB,0,United Kingdom,M
2023,MI,Mid-level,Full Time,Data Scientist,76559,GB,0,United Kingdom,M
2023,EN,Entry-level,Full Time,Data Scientist,285000,US,0,United States,M
2023,EN,Entry-level,Full Time,Data Scientist,180000,US,0,United States,M
2023,MI,Mid-level,Full Time,Data Scientist,127599,GB,0,United Kingdom,M
2023,MI,Mid-level,Full Time,Data Scientist,76559,GB,0,United Kingdom,M
2023,MI,Mid-level,Full Time,Data Scientist,164057,GB,0,United Kingdom,M
2023,MI,Mid-level,Full Time,Data Scientist,109371,GB,0,United Kingdom,M
2023,SE,Senior-level,Full Time,Data Engineer,225000,US,0,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,166500,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Engineer,397500,US,0,United States,M
2023,EX,Executive-level,Full Time,Data Engineer,352500,US,0,United States,M
2023,EN,Entry-level,Full Time,Data Scientist,181640,CH,50,Switzerland,L
2022,MI,Mid-level,Full Time,Data Scientist,110319,DE,100,Germany,M
2023,SE,Senior-level,Full Time,Data Engineer,240000,US,100,United States,M
2023,SE,Senior-level,Full Time,Data Engineer,195000,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,112500,US,100,United States,M
2023,MI,Mid-level,Full Time,Data Engineer,90600,US,100,United States,M
2023,EN,Entry-level,Full Time,Data Analyst,127500,US,100,United States,M
2023,EN,Entry-level,Full Time,Data Analyst,112500,US,100,United States,M
